,nr,participant,run,direction,surface,count,dur
0,79,TWOU,noucrain,B,gaze_fw,854,9770.0
0,79,TWOU,noucrain,B,gaze_ic,4,9770.0
0,79,TWOU,noucrain,B,gaze_lm,0,9770.0
0,79,TWOU,noucrain,B,gaze_lmopt,0,9770.0
0,79,TWOU,noucrain,B,gaze_tm,0,9770.0
0,79,TWOU,noucrain,B,gaze_tmopt,0,9770.0
0,79,TWOU,noucrain,B,none,128,9770.0
0,80,TWOU,noucrain,B,total,1046,10470.01000000001
0,80,TWOU,noucrain,B,gaze_fw,706,10470.01000000001
0,80,TWOU,noucrain,B,gaze_ic,0,10470.01000000001
0,80,TWOU,noucrain,B,gaze_lm,0,10470.01000000001
0,80,TWOU,noucrain,B,gaze_lmopt,0,10470.01000000001
0,80,TWOU,noucrain,B,gaze_tm,0,10470.01000000001
0,80,TWOU,noucrain,B,gaze_tmopt,0,10470.01000000001
0,80,TWOU,noucrain,B,none,344,10470.01000000001
0,235,MVNT,uctun,FL,total,1272,10700.0
0,235,MVNT,uctun,FL,gaze_fw,1154,10700.0
0,235,MVNT,uctun,FL,gaze_ic,0,10700.0
0,235,MVNT,uctun,FL,gaze_lm,0,10700.0
0,235,MVNT,uctun,FL,gaze_lmopt,0,10700.0
0,235,MVNT,uctun,FL,gaze_tm,0,10700.0
0,235,MVNT,uctun,FL,gaze_tmopt,0,10700.0
0,235,MVNT,uctun,FL,none,118,10700.0
0,236,MVNT,uctun,FR,total,1459,12310.0
0,236,MVNT,uctun,FR,gaze_fw,1310,12310.0
0,236,MVNT,uctun,FR,gaze_ic,0,12310.0
0,236,MVNT,uctun,FR,gaze_lm,0,12310.0
0,236,MVNT,uctun,FR,gaze_lmopt,19,12310.0
0,236,MVNT,uctun,FR,gaze_tm,30,12310.0
0,236,MVNT,uctun,FR,gaze_tmopt,157,12310.0
0,236,MVNT,uctun,FR,none,121,12310.0
0,237,MVNT,uctun,FL,total,1435,12070.009999999995
0,237,MVNT,uctun,FL,gaze_fw,950,12070.009999999995
0,237,MVNT,uctun,FL,gaze_ic,0,12070.009999999995
0,237,MVNT,uctun,FL,gaze_lm,0,12070.009999999995
0,237,MVNT,uctun,FL,gaze_lmopt,0,12070.009999999995
0,237,MVNT,uctun,FL,gaze_tm,19,12070.009999999995
0,237,MVNT,uctun,FL,gaze_tmopt,57,12070.009999999995
0,237,MVNT,uctun,FL,none,461,12070.009999999995
0,238,MVNT,uctun,BL,total,1167,9813.3046875
0,238,MVNT,uctun,BL,gaze_fw,961,9813.3046875
0,238,MVNT,uctun,BL,gaze_ic,0,9813.3046875
0,238,MVNT,uctun,BL,gaze_lm,0,9813.3046875
0,238,MVNT,uctun,BL,gaze_lmopt,0,9813.3046875
0,238,MVNT,uctun,BL,gaze_tm,1,9813.3046875
0,238,MVNT,uctun,BL,gaze_tmopt,19,9813.3046875
0,238,MVNT,uctun,BL,none,204,9813.3046875
0,239,MVNT,uctun,BR,total,1343,11276.6640625
0,239,MVNT,uctun,BR,gaze_fw,819,11276.6640625
0,239,MVNT,uctun,BR,gaze_ic,0,11276.6640625
0,239,MVNT,uctun,BR,gaze_lm,0,11276.6640625
0,239,MVNT,uctun,BR,gaze_lmopt,0,11276.6640625
0,239,MVNT,uctun,BR,gaze_tm,37,11276.6640625
0,239,MVNT,uctun,BR,gaze_tmopt,48,11276.6640625
0,239,MVNT,uctun,BR,none,490,11276.6640625
0,240,MVNT,uctun,FRs,total,430,3620.0
0,240,MVNT,uctun,FRs,gaze_fw,411,3620.0
0,240,MVNT,uctun,FRs,gaze_ic,0,3620.0
0,240,MVNT,uctun,FRs,gaze_lm,0,3620.0
0,240,MVNT,uctun,FRs,gaze_lmopt,0,3620.0
0,240,MVNT,uctun,FRs,gaze_tm,0,3620.0
0,240,MVNT,uctun,FRs,gaze_tmopt,0,3620.0
0,240,MVNT,uctun,FRs,none,19,3620.0
0,241,MVNT,uctun,FL,total,1527,12840.0
0,241,MVNT,uctun,FL,gaze_fw,1210,12840.0
0,241,MVNT,uctun,FL,gaze_ic,0,12840.0
0,241,MVNT,uctun,FL,gaze_lm,0,12840.0
0,241,MVNT,uctun,FL,gaze_lmopt,0,12840.0
0,241,MVNT,uctun,FL,gaze_tm,6,12840.0
0,241,MVNT,uctun,FL,gaze_tmopt,31,12840.0
0,241,MVNT,uctun,FL,none,309,12840.0
0,242,MVNT,uctun,BL,total,1192,10023.328125
0,242,MVNT,uctun,BL,gaze_fw,730,10023.328125
0,242,MVNT,uctun,BL,gaze_ic,0,10023.328125
0,242,MVNT,uctun,BL,gaze_lm,0,10023.328125
0,242,MVNT,uctun,BL,gaze_lmopt,0,10023.328125
0,242,MVNT,uctun,BL,gaze_tm,0,10023.328125
0,242,MVNT,uctun,BL,gaze_tmopt,38,10023.328125
0,242,MVNT,uctun,BL,none,462,10023.328125
0,243,MVNT,uctun,FRs,total,402,3390.0
0,243,MVNT,uctun,FRs,gaze_fw,330,3390.0
0,243,MVNT,uctun,FRs,gaze_ic,0,3390.0
0,243,MVNT,uctun,FRs,gaze_lm,0,3390.0
0,243,MVNT,uctun,FRs,gaze_lmopt,0,3390.0
0,243,MVNT,uctun,FRs,gaze_tm,0,3390.0
0,243,MVNT,uctun,FRs,gaze_tmopt,0,3390.0
0,243,MVNT,uctun,FRs,none,72,3390.0
0,244,MVNT,uctun,BR,total,952,8023.328125
0,244,MVNT,uctun,BR,gaze_fw,744,8023.328125
0,244,MVNT,uctun,BR,gaze_ic,0,8023.328125
0,244,MVNT,uctun,BR,gaze_lm,0,8023.328125
0,244,MVNT,uctun,BR,gaze_lmopt,0,8023.328125
0,244,MVNT,uctun,BR,gaze_tm,18,8023.328125
0,244,MVNT,uctun,BR,gaze_tmopt,126,8023.328125
0,244,MVNT,uctun,BR,none,193,8023.328125
0,245,MVNT,uctun,BL,total,1810,15216.671875
0,245,MVNT,uctun,BL,gaze_fw,1167,15216.671875
0,245,MVNT,uctun,BL,gaze_ic,0,15216.671875
0,245,MVNT,uctun,BL,gaze_lm,0,15216.671875
0,245,MVNT,uctun,BL,gaze_lmopt,0,15216.671875
0,245,MVNT,uctun,BL,gaze_tm,0,15216.671875
0,245,MVNT,uctun,BL,gaze_tmopt,397,15216.671875
0,245,MVNT,uctun,BL,none,531,15216.671875
0,246,MVNT,uctun,BR,total,1100,9266.65625
0,246,MVNT,uctun,BR,gaze_fw,758,9266.65625
0,246,MVNT,uctun,BR,gaze_ic,0,9266.65625
0,246,MVNT,uctun,BR,gaze_lm,0,9266.65625
0,246,MVNT,uctun,BR,gaze_lmopt,0,9266.65625
0,246,MVNT,uctun,BR,gaze_tm,0,9266.65625
0,246,MVNT,uctun,BR,gaze_tmopt,55,9266.65625
0,246,MVNT,uctun,BR,none,343,9266.65625
0,247,MVNT,uctun,FR,total,1792,15090.0
0,247,MVNT,uctun,FR,gaze_fw,1309,15090.0
0,247,MVNT,uctun,FR,gaze_ic,0,15090.0
0,247,MVNT,uctun,FR,gaze_lm,0,15090.0
0,247,MVNT,uctun,FR,gaze_lmopt,0,15090.0
0,247,MVNT,uctun,FR,gaze_tm,0,15090.0
0,247,MVNT,uctun,FR,gaze_tmopt,0,15090.0
0,247,MVNT,uctun,FR,none,483,15090.0
0,248,MVNT,uctun,FR,total,1527,13010.0
0,248,MVNT,uctun,FR,gaze_fw,1223,13010.0
0,248,MVNT,uctun,FR,gaze_ic,0,13010.0
0,248,MVNT,uctun,FR,gaze_lm,0,13010.0
0,248,MVNT,uctun,FR,gaze_lmopt,0,13010.0
0,248,MVNT,uctun,FR,gaze_tm,0,13010.0
0,248,MVNT,uctun,FR,gaze_tmopt,78,13010.0
0,248,MVNT,uctun,FR,none,335,13010.0
0,207,MVNT,noucfog,FL,total,1149,9670.0
0,207,MVNT,noucfog,FL,gaze_fw,1149,9670.0
0,207,MVNT,noucfog,FL,gaze_ic,0,9670.0
0,207,MVNT,noucfog,FL,gaze_lm,0,9670.0
0,207,MVNT,noucfog,FL,gaze_lmopt,0,9670.0
0,207,MVNT,noucfog,FL,gaze_tm,0,9670.0
0,207,MVNT,noucfog,FL,gaze_tmopt,0,9670.0
0,207,MVNT,noucfog,FL,none,1,9670.0
0,208,MVNT,noucfog,FR,total,1954,16440.009999999995
0,208,MVNT,noucfog,FR,gaze_fw,1899,16440.009999999995
0,208,MVNT,noucfog,FR,gaze_ic,0,16440.009999999995
0,208,MVNT,noucfog,FR,gaze_lm,0,16440.009999999995
0,208,MVNT,noucfog,FR,gaze_lmopt,0,16440.009999999995
0,208,MVNT,noucfog,FR,gaze_tm,0,16440.009999999995
0,208,MVNT,noucfog,FR,gaze_tmopt,21,16440.009999999995
0,208,MVNT,noucfog,FR,none,56,16440.009999999995
0,209,MVNT,noucfog,FL,total,1168,9809.98999999999
0,209,MVNT,noucfog,FL,gaze_fw,1034,9809.98999999999
0,209,MVNT,noucfog,FL,gaze_ic,0,9809.98999999999
0,209,MVNT,noucfog,FL,gaze_lm,0,9809.98999999999
0,209,MVNT,noucfog,FL,gaze_lmopt,0,9809.98999999999
0,209,MVNT,noucfog,FL,gaze_tm,0,9809.98999999999
0,209,MVNT,noucfog,FL,gaze_tmopt,0,9809.98999999999
0,209,MVNT,noucfog,FL,none,135,9809.98999999999
0,210,MVNT,noucfog,BL,total,1220,10246.66625000001
0,210,MVNT,noucfog,BL,gaze_fw,1092,10246.66625000001
0,210,MVNT,noucfog,BL,gaze_ic,0,10246.66625000001
0,210,MVNT,noucfog,BL,gaze_lm,0,10246.66625000001
0,210,MVNT,noucfog,BL,gaze_lmopt,0,10246.66625000001
0,210,MVNT,noucfog,BL,gaze_tm,0,10246.66625000001
0,210,MVNT,noucfog,BL,gaze_tmopt,2,10246.66625000001
0,210,MVNT,noucfog,BL,none,128,10246.66625000001
0,211,MVNT,noucfog,BR,total,1124,9453.328125
0,211,MVNT,noucfog,BR,gaze_fw,821,9453.328125
0,211,MVNT,noucfog,BR,gaze_ic,0,9453.328125
0,211,MVNT,noucfog,BR,gaze_lm,0,9453.328125
0,211,MVNT,noucfog,BR,gaze_lmopt,0,9453.328125
0,211,MVNT,noucfog,BR,gaze_tm,0,9453.328125
0,211,MVNT,noucfog,BR,gaze_tmopt,31,9453.328125
0,211,MVNT,noucfog,BR,none,273,9453.328125
0,212,MVNT,noucfog,FRs,total,398,3360.0100000000093
0,212,MVNT,noucfog,FRs,gaze_fw,376,3360.0100000000093
0,212,MVNT,noucfog,FRs,gaze_ic,0,3360.0100000000093
0,212,MVNT,noucfog,FRs,gaze_lm,0,3360.0100000000093
0,212,MVNT,noucfog,FRs,gaze_lmopt,0,3360.0100000000093
0,212,MVNT,noucfog,FRs,gaze_tm,0,3360.0100000000093
0,212,MVNT,noucfog,FRs,gaze_tmopt,0,3360.0100000000093
0,212,MVNT,noucfog,FRs,none,23,3360.0100000000093
0,213,MVNT,noucfog,FL,total,1036,8730.0
0,213,MVNT,noucfog,FL,gaze_fw,978,8730.0
0,213,MVNT,noucfog,FL,gaze_ic,0,8730.0
0,213,MVNT,noucfog,FL,gaze_lm,0,8730.0
0,213,MVNT,noucfog,FL,gaze_lmopt,0,8730.0
0,213,MVNT,noucfog,FL,gaze_tm,0,8730.0
0,213,MVNT,noucfog,FL,gaze_tmopt,0,8730.0
0,213,MVNT,noucfog,FL,none,59,8730.0
0,214,MVNT,noucfog,BL,total,1120,9433.328125
0,214,MVNT,noucfog,BL,gaze_fw,972,9433.328125
0,214,MVNT,noucfog,BL,gaze_ic,0,9433.328125
0,214,MVNT,noucfog,BL,gaze_lm,0,9433.328125
0,214,MVNT,noucfog,BL,gaze_lmopt,0,9433.328125
0,214,MVNT,noucfog,BL,gaze_tm,0,9433.328125
0,214,MVNT,noucfog,BL,gaze_tmopt,2,9433.328125
0,214,MVNT,noucfog,BL,none,148,9433.328125
0,215,MVNT,noucfog,FRs,total,517,4350.0
0,215,MVNT,noucfog,FRs,gaze_fw,518,4350.0
0,215,MVNT,noucfog,FRs,gaze_ic,0,4350.0
0,215,MVNT,noucfog,FRs,gaze_lm,0,4350.0
0,215,MVNT,noucfog,FRs,gaze_lmopt,0,4350.0
0,215,MVNT,noucfog,FRs,gaze_tm,0,4350.0
0,215,MVNT,noucfog,FRs,gaze_tmopt,0,4350.0
0,215,MVNT,noucfog,FRs,none,0,4350.0
0,216,MVNT,noucfog,BR,total,1148,9646.66625000001
0,216,MVNT,noucfog,BR,gaze_fw,950,9646.66625000001
0,216,MVNT,noucfog,BR,gaze_ic,0,9646.66625000001
0,216,MVNT,noucfog,BR,gaze_lm,0,9646.66625000001
0,216,MVNT,noucfog,BR,gaze_lmopt,0,9646.66625000001
0,216,MVNT,noucfog,BR,gaze_tm,3,9646.66625000001
0,216,MVNT,noucfog,BR,gaze_tmopt,19,9646.66625000001
0,216,MVNT,noucfog,BR,none,194,9646.66625000001
0,217,MVNT,noucfog,BL,total,1997,16783.34375
0,217,MVNT,noucfog,BL,gaze_fw,1671,16783.34375
0,217,MVNT,noucfog,BL,gaze_ic,0,16783.34375
0,217,MVNT,noucfog,BL,gaze_lm,0,16783.34375
0,217,MVNT,noucfog,BL,gaze_lmopt,0,16783.34375
0,217,MVNT,noucfog,BL,gaze_tm,2,16783.34375
0,217,MVNT,noucfog,BL,gaze_tmopt,7,16783.34375
0,217,MVNT,noucfog,BL,none,323,16783.34375
0,218,MVNT,noucfog,BR,total,1124,9466.65625
0,218,MVNT,noucfog,BR,gaze_fw,890,9466.65625
0,218,MVNT,noucfog,BR,gaze_ic,0,9466.65625
0,218,MVNT,noucfog,BR,gaze_lm,0,9466.65625
0,218,MVNT,noucfog,BR,gaze_lmopt,0,9466.65625
0,218,MVNT,noucfog,BR,gaze_tm,0,9466.65625
0,218,MVNT,noucfog,BR,gaze_tmopt,3,9466.65625
0,218,MVNT,noucfog,BR,none,232,9466.65625
0,219,MVNT,noucfog,FR,total,1750,14720.0
0,219,MVNT,noucfog,FR,gaze_fw,1555,14720.0
0,219,MVNT,noucfog,FR,gaze_ic,1,14720.0
0,219,MVNT,noucfog,FR,gaze_lm,1,14720.0
0,219,MVNT,noucfog,FR,gaze_lmopt,45,14720.0
0,219,MVNT,noucfog,FR,gaze_tm,0,14720.0
0,219,MVNT,noucfog,FR,gaze_tmopt,0,14720.0
0,219,MVNT,noucfog,FR,none,152,14720.0
0,220,MVNT,noucfog,FR,total,1616,13640.0
0,220,MVNT,noucfog,FR,gaze_fw,1572,13640.0
0,220,MVNT,noucfog,FR,gaze_ic,0,13640.0
0,220,MVNT,noucfog,FR,gaze_lm,0,13640.0
0,220,MVNT,noucfog,FR,gaze_lmopt,0,13640.0
0,220,MVNT,noucfog,FR,gaze_tm,0,13640.0
0,220,MVNT,noucfog,FR,gaze_tmopt,0,13640.0
0,220,MVNT,noucfog,FR,none,45,13640.0
0,99,MVNT,ucrain,F,total,1064,8930.0
0,99,MVNT,ucrain,F,gaze_fw,987,8930.0
0,99,MVNT,ucrain,F,gaze_ic,0,8930.0
0,99,MVNT,ucrain,F,gaze_lm,0,8930.0
0,99,MVNT,ucrain,F,gaze_lmopt,0,8930.0
0,99,MVNT,ucrain,F,gaze_tm,0,8930.0
0,99,MVNT,ucrain,F,gaze_tmopt,0,8930.0
0,99,MVNT,ucrain,F,none,78,8930.0
0,100,MVNT,ucrain,F,total,0,
0,100,MVNT,ucrain,F,gaze_fw,0,
0,100,MVNT,ucrain,F,gaze_ic,0,
0,100,MVNT,ucrain,F,gaze_lm,0,
0,100,MVNT,ucrain,F,gaze_lmopt,0,
0,100,MVNT,ucrain,F,gaze_tm,0,
0,100,MVNT,ucrain,F,gaze_tmopt,0,
0,100,MVNT,ucrain,F,none,0,
0,101,MVNT,ucrain,F,total,1065,8950.0
0,101,MVNT,ucrain,F,gaze_fw,947,8950.0
0,101,MVNT,ucrain,F,gaze_ic,0,8950.0
0,101,MVNT,ucrain,F,gaze_lm,0,8950.0
0,101,MVNT,ucrain,F,gaze_lmopt,0,8950.0
0,101,MVNT,ucrain,F,gaze_tm,0,8950.0
0,101,MVNT,ucrain,F,gaze_tmopt,1,8950.0
0,101,MVNT,ucrain,F,none,119,8950.0
0,102,MVNT,ucrain,F,total,1056,8900.0
0,102,MVNT,ucrain,F,gaze_fw,736,8900.0
0,102,MVNT,ucrain,F,gaze_ic,0,8900.0
0,102,MVNT,ucrain,F,gaze_lm,0,8900.0
0,102,MVNT,ucrain,F,gaze_lmopt,0,8900.0
0,102,MVNT,ucrain,F,gaze_tm,0,8900.0
0,102,MVNT,ucrain,F,gaze_tmopt,0,8900.0
0,102,MVNT,ucrain,F,none,319,8900.0
0,103,MVNT,ucrain,F,total,1092,9199.979999999996
0,103,MVNT,ucrain,F,gaze_fw,1042,9199.979999999996
0,103,MVNT,ucrain,F,gaze_ic,0,9199.979999999996
0,103,MVNT,ucrain,F,gaze_lm,0,9199.979999999996
0,103,MVNT,ucrain,F,gaze_lmopt,0,9199.979999999996
0,103,MVNT,ucrain,F,gaze_tm,0,9199.979999999996
0,103,MVNT,ucrain,F,gaze_tmopt,0,9199.979999999996
0,103,MVNT,ucrain,F,none,51,9199.979999999996
0,104,MVNT,ucrain,B,total,0,
0,104,MVNT,ucrain,B,gaze_fw,0,
0,104,MVNT,ucrain,B,gaze_ic,0,
0,104,MVNT,ucrain,B,gaze_lm,0,
0,104,MVNT,ucrain,B,gaze_lmopt,0,
0,104,MVNT,ucrain,B,gaze_tm,0,
0,104,MVNT,ucrain,B,gaze_tmopt,0,
0,104,MVNT,ucrain,B,none,0,
0,105,MVNT,ucrain,B,total,1159,9769.990000000005
0,105,MVNT,ucrain,B,gaze_fw,743,9769.990000000005
0,105,MVNT,ucrain,B,gaze_ic,0,9769.990000000005
0,105,MVNT,ucrain,B,gaze_lm,0,9769.990000000005
0,105,MVNT,ucrain,B,gaze_lmopt,0,9769.990000000005
0,105,MVNT,ucrain,B,gaze_tm,3,9769.990000000005
0,105,MVNT,ucrain,B,gaze_tmopt,7,9769.990000000005
0,105,MVNT,ucrain,B,none,412,9769.990000000005
0,106,MVNT,ucrain,B,total,1179,9920.0
0,106,MVNT,ucrain,B,gaze_fw,639,9920.0
0,106,MVNT,ucrain,B,gaze_ic,0,9920.0
0,106,MVNT,ucrain,B,gaze_lm,0,9920.0
0,106,MVNT,ucrain,B,gaze_lmopt,1,9920.0
0,106,MVNT,ucrain,B,gaze_tm,28,9920.0
0,106,MVNT,ucrain,B,gaze_tmopt,33,9920.0
0,106,MVNT,ucrain,B,none,510,9920.0
0,107,MVNT,ucrain,B,total,1239,10460.0
0,107,MVNT,ucrain,B,gaze_fw,350,10460.0
0,107,MVNT,ucrain,B,gaze_ic,128,10460.0
0,107,MVNT,ucrain,B,gaze_lm,0,10460.0
0,107,MVNT,ucrain,B,gaze_lmopt,0,10460.0
0,107,MVNT,ucrain,B,gaze_tm,22,10460.0
0,107,MVNT,ucrain,B,gaze_tmopt,31,10460.0
0,107,MVNT,ucrain,B,none,739,10460.0
0,90,MVNT,noucrain,F,total,1065,9010.0
0,90,MVNT,noucrain,F,gaze_fw,900,9010.0
0,90,MVNT,noucrain,F,gaze_ic,108,9010.0
0,90,MVNT,noucrain,F,gaze_lm,0,9010.0
0,90,MVNT,noucrain,F,gaze_lmopt,0,9010.0
0,90,MVNT,noucrain,F,gaze_tm,0,9010.0
0,90,MVNT,noucrain,F,gaze_tmopt,0,9010.0
0,90,MVNT,noucrain,F,none,59,9010.0
0,91,MVNT,noucrain,F,total,0,
0,91,MVNT,noucrain,F,gaze_fw,0,
0,91,MVNT,noucrain,F,gaze_ic,0,
0,91,MVNT,noucrain,F,gaze_lm,0,
0,91,MVNT,noucrain,F,gaze_lmopt,0,
0,91,MVNT,noucrain,F,gaze_tm,0,
0,91,MVNT,noucrain,F,gaze_tmopt,0,
0,91,MVNT,noucrain,F,none,0,
0,92,MVNT,noucrain,F,total,1068,8970.0
0,92,MVNT,noucrain,F,gaze_fw,820,8970.0
0,92,MVNT,noucrain,F,gaze_ic,150,8970.0
0,92,MVNT,noucrain,F,gaze_lm,0,8970.0
0,92,MVNT,noucrain,F,gaze_lmopt,0,8970.0
0,92,MVNT,noucrain,F,gaze_tm,75,8970.0
0,92,MVNT,noucrain,F,gaze_tmopt,76,8970.0
0,92,MVNT,noucrain,F,none,24,8970.0
0,93,MVNT,noucrain,F,total,1076,9040.0
0,93,MVNT,noucrain,F,gaze_fw,872,9040.0
0,93,MVNT,noucrain,F,gaze_ic,67,9040.0
0,93,MVNT,noucrain,F,gaze_lm,0,9040.0
0,93,MVNT,noucrain,F,gaze_lmopt,1,9040.0
0,93,MVNT,noucrain,F,gaze_tm,0,9040.0
0,93,MVNT,noucrain,F,gaze_tmopt,22,9040.0
0,93,MVNT,noucrain,F,none,136,9040.0
0,94,MVNT,noucrain,F,total,1071,9020.0
0,94,MVNT,noucrain,F,gaze_fw,887,9020.0
0,94,MVNT,noucrain,F,gaze_ic,75,9020.0
0,94,MVNT,noucrain,F,gaze_lm,0,9020.0
0,94,MVNT,noucrain,F,gaze_lmopt,0,9020.0
0,94,MVNT,noucrain,F,gaze_tm,0,9020.0
0,94,MVNT,noucrain,F,gaze_tmopt,0,9020.0
0,94,MVNT,noucrain,F,none,110,9020.0
0,95,MVNT,noucrain,B,total,0,
0,95,MVNT,noucrain,B,gaze_fw,0,
0,95,MVNT,noucrain,B,gaze_ic,0,
0,95,MVNT,noucrain,B,gaze_lm,0,
0,95,MVNT,noucrain,B,gaze_lmopt,0,
0,95,MVNT,noucrain,B,gaze_tm,0,
0,95,MVNT,noucrain,B,gaze_tmopt,0,
0,95,MVNT,noucrain,B,none,0,
0,96,MVNT,noucrain,B,total,1103,9270.01000000001
0,96,MVNT,noucrain,B,gaze_fw,762,9270.01000000001
0,96,MVNT,noucrain,B,gaze_ic,181,9270.01000000001
0,96,MVNT,noucrain,B,gaze_lm,0,9270.01000000001
0,96,MVNT,noucrain,B,gaze_lmopt,0,9270.01000000001
0,96,MVNT,noucrain,B,gaze_tm,88,9270.01000000001
0,96,MVNT,noucrain,B,gaze_tmopt,89,9270.01000000001
0,96,MVNT,noucrain,B,none,75,9270.01000000001
0,97,MVNT,noucrain,B,total,1148,9680.0
0,97,MVNT,noucrain,B,gaze_fw,598,9680.0
0,97,MVNT,noucrain,B,gaze_ic,91,9680.0
0,97,MVNT,noucrain,B,gaze_lm,0,9680.0
0,97,MVNT,noucrain,B,gaze_lmopt,0,9680.0
0,97,MVNT,noucrain,B,gaze_tm,342,9680.0
0,97,MVNT,noucrain,B,gaze_tmopt,395,9680.0
0,97,MVNT,noucrain,B,none,119,9680.0
0,98,MVNT,noucrain,B,total,1239,10430.0
0,98,MVNT,noucrain,B,gaze_fw,667,10430.0
0,98,MVNT,noucrain,B,gaze_ic,0,10430.0
0,98,MVNT,noucrain,B,gaze_lm,0,10430.0
0,98,MVNT,noucrain,B,gaze_lmopt,33,10430.0
0,98,MVNT,noucrain,B,gaze_tm,71,10430.0
0,98,MVNT,noucrain,B,gaze_tmopt,88,10430.0
0,98,MVNT,noucrain,B,none,457,10430.0
0,262,ZPQX,nouctun,FL,total,752,8520.0
0,262,ZPQX,nouctun,FL,gaze_fw,728,8520.0
0,262,ZPQX,nouctun,FL,gaze_ic,0,8520.0
0,262,ZPQX,nouctun,FL,gaze_lm,0,8520.0
0,262,ZPQX,nouctun,FL,gaze_lmopt,0,8520.0
0,262,ZPQX,nouctun,FL,gaze_tm,5,8520.0
0,262,ZPQX,nouctun,FL,gaze_tmopt,6,8520.0
0,262,ZPQX,nouctun,FL,none,23,8520.0
0,263,ZPQX,nouctun,FR,total,1899,22730.0
0,263,ZPQX,nouctun,FR,gaze_fw,1388,22730.0
0,263,ZPQX,nouctun,FR,gaze_ic,200,22730.0
0,263,ZPQX,nouctun,FR,gaze_lm,30,22730.0
0,263,ZPQX,nouctun,FR,gaze_lmopt,119,22730.0
0,263,ZPQX,nouctun,FR,gaze_tm,0,22730.0
0,263,ZPQX,nouctun,FR,gaze_tmopt,0,22730.0
0,263,ZPQX,nouctun,FR,none,194,22730.0
0,264,ZPQX,nouctun,FL,total,706,8130.0
0,264,ZPQX,nouctun,FL,gaze_fw,681,8130.0
0,264,ZPQX,nouctun,FL,gaze_ic,29,8130.0
0,264,ZPQX,nouctun,FL,gaze_lm,0,8130.0
0,264,ZPQX,nouctun,FL,gaze_lmopt,0,8130.0
0,264,ZPQX,nouctun,FL,gaze_tm,0,8130.0
0,264,ZPQX,nouctun,FL,gaze_tmopt,0,8130.0
0,264,ZPQX,nouctun,FL,none,0,8130.0
0,265,ZPQX,nouctun,BL,total,940,10573.328125
0,265,ZPQX,nouctun,BL,gaze_fw,916,10573.328125
0,265,ZPQX,nouctun,BL,gaze_ic,25,10573.328125
0,265,ZPQX,nouctun,BL,gaze_lm,0,10573.328125
0,265,ZPQX,nouctun,BL,gaze_lmopt,0,10573.328125
0,265,ZPQX,nouctun,BL,gaze_tm,0,10573.328125
0,265,ZPQX,nouctun,BL,gaze_tmopt,0,10573.328125
0,265,ZPQX,nouctun,BL,none,1,10573.328125
0,266,ZPQX,nouctun,BR,total,990,11433.328125
0,266,ZPQX,nouctun,BR,gaze_fw,819,11433.328125
0,266,ZPQX,nouctun,BR,gaze_ic,125,11433.328125
0,266,ZPQX,nouctun,BR,gaze_lm,0,11433.328125
0,266,ZPQX,nouctun,BR,gaze_lmopt,1,11433.328125
0,266,ZPQX,nouctun,BR,gaze_tm,2,11433.328125
0,266,ZPQX,nouctun,BR,gaze_tmopt,2,11433.328125
0,266,ZPQX,nouctun,BR,none,44,11433.328125
0,267,ZPQX,nouctun,FRs,total,278,3260.0199999999895
0,267,ZPQX,nouctun,FRs,gaze_fw,243,3260.0199999999895
0,267,ZPQX,nouctun,FRs,gaze_ic,35,3260.0199999999895
0,267,ZPQX,nouctun,FRs,gaze_lm,0,3260.0199999999895
0,267,ZPQX,nouctun,FRs,gaze_lmopt,0,3260.0199999999895
0,267,ZPQX,nouctun,FRs,gaze_tm,0,3260.0199999999895
0,267,ZPQX,nouctun,FRs,gaze_tmopt,0,3260.0199999999895
0,267,ZPQX,nouctun,FRs,none,4,3260.0199999999895
0,268,ZPQX,nouctun,FL,total,753,8970.0
0,268,ZPQX,nouctun,FL,gaze_fw,402,8970.0
0,268,ZPQX,nouctun,FL,gaze_ic,143,8970.0
0,268,ZPQX,nouctun,FL,gaze_lm,0,8970.0
0,268,ZPQX,nouctun,FL,gaze_lmopt,0,8970.0
0,268,ZPQX,nouctun,FL,gaze_tm,0,8970.0
0,268,ZPQX,nouctun,FL,gaze_tmopt,0,8970.0
0,268,ZPQX,nouctun,FL,none,209,8970.0
0,269,ZPQX,nouctun,BL,total,830,9829.984375
0,269,ZPQX,nouctun,BL,gaze_fw,480,9829.984375
0,269,ZPQX,nouctun,BL,gaze_ic,232,9829.984375
0,269,ZPQX,nouctun,BL,gaze_lm,0,9829.984375
0,269,ZPQX,nouctun,BL,gaze_lmopt,0,9829.984375
0,269,ZPQX,nouctun,BL,gaze_tm,25,9829.984375
0,269,ZPQX,nouctun,BL,gaze_tmopt,40,9829.984375
0,269,ZPQX,nouctun,BL,none,79,9829.984375
0,270,ZPQX,nouctun,FRs,total,274,3190.0
0,270,ZPQX,nouctun,FRs,gaze_fw,153,3190.0
0,270,ZPQX,nouctun,FRs,gaze_ic,96,3190.0
0,270,ZPQX,nouctun,FRs,gaze_lm,0,3190.0
0,270,ZPQX,nouctun,FRs,gaze_lmopt,0,3190.0
0,270,ZPQX,nouctun,FRs,gaze_tm,24,3190.0
0,270,ZPQX,nouctun,FRs,gaze_tmopt,25,3190.0
0,270,ZPQX,nouctun,FRs,none,4,3190.0
0,271,ZPQX,nouctun,BR,total,772,9823.3125
