,nr,participant,run,direction,surface,count
0,16,XSMS,ucrain,B,gaze_lm,0
0,16,XSMS,ucrain,B,gaze_lmopt,0
0,16,XSMS,ucrain,B,gaze_tm,200
0,16,XSMS,ucrain,B,gaze_tmopt,206
0,16,XSMS,ucrain,B,none,59
0,17,XSMS,ucrain,B,total,1222
0,17,XSMS,ucrain,B,gaze_fw,587
0,17,XSMS,ucrain,B,gaze_ic,137
0,17,XSMS,ucrain,B,gaze_lm,102
0,17,XSMS,ucrain,B,gaze_lmopt,136
0,17,XSMS,ucrain,B,gaze_tm,297
0,17,XSMS,ucrain,B,gaze_tmopt,304
0,17,XSMS,ucrain,B,none,64
0,0,XSMS,noucrain,F,total,1073
0,0,XSMS,noucrain,F,gaze_fw,807
0,0,XSMS,noucrain,F,gaze_ic,108
0,0,XSMS,noucrain,F,gaze_lm,36
0,0,XSMS,noucrain,F,gaze_lmopt,89
0,0,XSMS,noucrain,F,gaze_tm,0
0,0,XSMS,noucrain,F,gaze_tmopt,0
0,0,XSMS,noucrain,F,none,69
0,1,XSMS,noucrain,F,total,0
0,1,XSMS,noucrain,F,gaze_fw,0
0,1,XSMS,noucrain,F,gaze_ic,0
0,1,XSMS,noucrain,F,gaze_lm,0
0,1,XSMS,noucrain,F,gaze_lmopt,0
0,1,XSMS,noucrain,F,gaze_tm,0
0,1,XSMS,noucrain,F,gaze_tmopt,0
0,1,XSMS,noucrain,F,none,0
0,2,XSMS,noucrain,F,total,1084
0,2,XSMS,noucrain,F,gaze_fw,687
0,2,XSMS,noucrain,F,gaze_ic,144
0,2,XSMS,noucrain,F,gaze_lm,37
0,2,XSMS,noucrain,F,gaze_lmopt,135
0,2,XSMS,noucrain,F,gaze_tm,49
0,2,XSMS,noucrain,F,gaze_tmopt,51
0,2,XSMS,noucrain,F,none,72
0,3,XSMS,noucrain,F,total,1057
0,3,XSMS,noucrain,F,gaze_fw,793
0,3,XSMS,noucrain,F,gaze_ic,183
0,3,XSMS,noucrain,F,gaze_lm,0
0,3,XSMS,noucrain,F,gaze_lmopt,0
0,3,XSMS,noucrain,F,gaze_tm,0
0,3,XSMS,noucrain,F,gaze_tmopt,0
0,3,XSMS,noucrain,F,none,83
0,4,XSMS,noucrain,F,total,1056
0,4,XSMS,noucrain,F,gaze_fw,749
0,4,XSMS,noucrain,F,gaze_ic,219
0,4,XSMS,noucrain,F,gaze_lm,0
0,4,XSMS,noucrain,F,gaze_lmopt,1
0,4,XSMS,noucrain,F,gaze_tm,31
0,4,XSMS,noucrain,F,gaze_tmopt,75
0,4,XSMS,noucrain,F,none,55
0,5,XSMS,noucrain,B,total,0
0,5,XSMS,noucrain,B,gaze_fw,0
0,5,XSMS,noucrain,B,gaze_ic,0
0,5,XSMS,noucrain,B,gaze_lm,0
0,5,XSMS,noucrain,B,gaze_lmopt,0
0,5,XSMS,noucrain,B,gaze_tm,0
0,5,XSMS,noucrain,B,gaze_tmopt,0
0,5,XSMS,noucrain,B,none,0
0,6,XSMS,noucrain,B,total,1150
0,6,XSMS,noucrain,B,gaze_fw,778
0,6,XSMS,noucrain,B,gaze_ic,185
0,6,XSMS,noucrain,B,gaze_lm,0
0,6,XSMS,noucrain,B,gaze_lmopt,0
0,6,XSMS,noucrain,B,gaze_tm,93
0,6,XSMS,noucrain,B,gaze_tmopt,99
0,6,XSMS,noucrain,B,none,94
0,7,XSMS,noucrain,B,total,1132
0,7,XSMS,noucrain,B,gaze_fw,846
0,7,XSMS,noucrain,B,gaze_ic,118
0,7,XSMS,noucrain,B,gaze_lm,0
0,7,XSMS,noucrain,B,gaze_lmopt,116
0,7,XSMS,noucrain,B,gaze_tm,0
0,7,XSMS,noucrain,B,gaze_tmopt,0
0,7,XSMS,noucrain,B,none,51
0,8,XSMS,noucrain,B,total,1260
0,8,XSMS,noucrain,B,gaze_fw,839
0,8,XSMS,noucrain,B,gaze_ic,54
0,8,XSMS,noucrain,B,gaze_lm,22
0,8,XSMS,noucrain,B,gaze_lmopt,98
0,8,XSMS,noucrain,B,gaze_tm,207
0,8,XSMS,noucrain,B,gaze_tmopt,210
0,8,XSMS,noucrain,B,none,64
0,56,SPPV,nouctun,FR,total,1056
0,56,SPPV,nouctun,FR,gaze_fw,956
0,56,SPPV,nouctun,FR,gaze_ic,83
0,56,SPPV,nouctun,FR,gaze_lm,0
0,56,SPPV,nouctun,FR,gaze_lmopt,0
0,56,SPPV,nouctun,FR,gaze_tm,5
0,56,SPPV,nouctun,FR,gaze_tmopt,5
0,56,SPPV,nouctun,FR,none,13
0,57,SPPV,nouctun,FL,total,1080
0,57,SPPV,nouctun,FL,gaze_fw,998
0,57,SPPV,nouctun,FL,gaze_ic,78
0,57,SPPV,nouctun,FL,gaze_lm,0
0,57,SPPV,nouctun,FL,gaze_lmopt,0
0,57,SPPV,nouctun,FL,gaze_tm,0
0,57,SPPV,nouctun,FL,gaze_tmopt,0
0,57,SPPV,nouctun,FL,none,5
0,58,SPPV,nouctun,FR,total,1120
0,58,SPPV,nouctun,FR,gaze_fw,1015
0,58,SPPV,nouctun,FR,gaze_ic,3
0,58,SPPV,nouctun,FR,gaze_lm,40
0,58,SPPV,nouctun,FR,gaze_lmopt,53
0,58,SPPV,nouctun,FR,gaze_tm,0
0,58,SPPV,nouctun,FR,gaze_tmopt,0
0,58,SPPV,nouctun,FR,none,50
0,59,SPPV,nouctun,FL,total,1128
0,59,SPPV,nouctun,FL,gaze_fw,1104
0,59,SPPV,nouctun,FL,gaze_ic,8
0,59,SPPV,nouctun,FL,gaze_lm,0
0,59,SPPV,nouctun,FL,gaze_lmopt,0
0,59,SPPV,nouctun,FL,gaze_tm,0
0,59,SPPV,nouctun,FL,gaze_tmopt,0
0,59,SPPV,nouctun,FL,none,17
0,60,SPPV,nouctun,BL,total,1100
0,60,SPPV,nouctun,BL,gaze_fw,1066
0,60,SPPV,nouctun,BL,gaze_ic,20
0,60,SPPV,nouctun,BL,gaze_lm,0
0,60,SPPV,nouctun,BL,gaze_lmopt,0
0,60,SPPV,nouctun,BL,gaze_tm,0
0,60,SPPV,nouctun,BL,gaze_tmopt,0
0,60,SPPV,nouctun,BL,none,15
0,61,SPPV,nouctun,BR,total,1112
0,61,SPPV,nouctun,BR,gaze_fw,897
0,61,SPPV,nouctun,BR,gaze_ic,134
0,61,SPPV,nouctun,BR,gaze_lm,0
0,61,SPPV,nouctun,BR,gaze_lmopt,0
0,61,SPPV,nouctun,BR,gaze_tm,67
0,61,SPPV,nouctun,BR,gaze_tmopt,68
0,61,SPPV,nouctun,BR,none,14
0,62,SPPV,nouctun,FRs,total,394
0,62,SPPV,nouctun,FRs,gaze_fw,296
0,62,SPPV,nouctun,FRs,gaze_ic,5
0,62,SPPV,nouctun,FRs,gaze_lm,0
0,62,SPPV,nouctun,FRs,gaze_lmopt,0
0,62,SPPV,nouctun,FRs,gaze_tm,27
0,62,SPPV,nouctun,FRs,gaze_tmopt,79
0,62,SPPV,nouctun,FRs,none,15
0,63,SPPV,nouctun,FL,total,1101
0,63,SPPV,nouctun,FL,gaze_fw,1024
0,63,SPPV,nouctun,FL,gaze_ic,75
0,63,SPPV,nouctun,FL,gaze_lm,0
0,63,SPPV,nouctun,FL,gaze_lmopt,0
0,63,SPPV,nouctun,FL,gaze_tm,0
0,63,SPPV,nouctun,FL,gaze_tmopt,0
0,63,SPPV,nouctun,FL,none,3
0,64,SPPV,nouctun,BL,total,1120
0,64,SPPV,nouctun,BL,gaze_fw,970
0,64,SPPV,nouctun,BL,gaze_ic,81
0,64,SPPV,nouctun,BL,gaze_lm,0
0,64,SPPV,nouctun,BL,gaze_lmopt,0
0,64,SPPV,nouctun,BL,gaze_tm,25
0,64,SPPV,nouctun,BL,gaze_tmopt,46
0,64,SPPV,nouctun,BL,none,24
0,65,SPPV,nouctun,FRs,total,386
0,65,SPPV,nouctun,FRs,gaze_fw,387
0,65,SPPV,nouctun,FRs,gaze_ic,0
0,65,SPPV,nouctun,FRs,gaze_lm,0
0,65,SPPV,nouctun,FRs,gaze_lmopt,0
0,65,SPPV,nouctun,FRs,gaze_tm,0
0,65,SPPV,nouctun,FRs,gaze_tmopt,0
0,65,SPPV,nouctun,FRs,none,0
0,66,SPPV,nouctun,BR,total,1220
0,66,SPPV,nouctun,BR,gaze_fw,1186
0,66,SPPV,nouctun,BR,gaze_ic,20
0,66,SPPV,nouctun,BR,gaze_lm,0
0,66,SPPV,nouctun,BR,gaze_lmopt,0
0,66,SPPV,nouctun,BR,gaze_tm,0
0,66,SPPV,nouctun,BR,gaze_tmopt,0
0,66,SPPV,nouctun,BR,none,13
0,67,SPPV,nouctun,BL,total,1244
0,67,SPPV,nouctun,BL,gaze_fw,1119
0,67,SPPV,nouctun,BL,gaze_ic,46
0,67,SPPV,nouctun,BL,gaze_lm,0
0,67,SPPV,nouctun,BL,gaze_lmopt,0
0,67,SPPV,nouctun,BL,gaze_tm,20
0,67,SPPV,nouctun,BL,gaze_tmopt,67
0,67,SPPV,nouctun,BL,none,13
0,68,SPPV,nouctun,FR,total,0
0,68,SPPV,nouctun,FR,gaze_fw,0
0,68,SPPV,nouctun,FR,gaze_ic,0
0,68,SPPV,nouctun,FR,gaze_lm,0
0,68,SPPV,nouctun,FR,gaze_lmopt,0
0,68,SPPV,nouctun,FR,gaze_tm,0
0,68,SPPV,nouctun,FR,gaze_tmopt,0
0,68,SPPV,nouctun,FR,none,0
0,69,SPPV,uctun,FL,total,1148
0,69,SPPV,uctun,FL,gaze_fw,1011
0,69,SPPV,uctun,FL,gaze_ic,49
0,69,SPPV,uctun,FL,gaze_lm,15
0,69,SPPV,uctun,FL,gaze_lmopt,54
0,69,SPPV,uctun,FL,gaze_tm,0
0,69,SPPV,uctun,FL,gaze_tmopt,0
0,69,SPPV,uctun,FL,none,35
0,70,SPPV,uctun,FR,total,1192
0,70,SPPV,uctun,FR,gaze_fw,1093
0,70,SPPV,uctun,FR,gaze_ic,21
0,70,SPPV,uctun,FR,gaze_lm,0
0,70,SPPV,uctun,FR,gaze_lmopt,0
0,70,SPPV,uctun,FR,gaze_tm,37
0,70,SPPV,uctun,FR,gaze_tmopt,39
0,70,SPPV,uctun,FR,none,40
0,71,SPPV,uctun,FL,total,1140
0,71,SPPV,uctun,FL,gaze_fw,978
0,71,SPPV,uctun,FL,gaze_ic,25
0,71,SPPV,uctun,FL,gaze_lm,43
0,71,SPPV,uctun,FL,gaze_lmopt,73
0,71,SPPV,uctun,FL,gaze_tm,0
0,71,SPPV,uctun,FL,gaze_tmopt,0
0,71,SPPV,uctun,FL,none,64
0,72,SPPV,uctun,BL,total,1119
0,72,SPPV,uctun,BL,gaze_fw,997
0,72,SPPV,uctun,BL,gaze_ic,37
0,72,SPPV,uctun,BL,gaze_lm,0
0,72,SPPV,uctun,BL,gaze_lmopt,0
0,72,SPPV,uctun,BL,gaze_tm,65
0,72,SPPV,uctun,BL,gaze_tmopt,66
0,72,SPPV,uctun,BL,none,21
0,73,SPPV,uctun,BR,total,1176
0,73,SPPV,uctun,BR,gaze_fw,952
0,73,SPPV,uctun,BR,gaze_ic,99
0,73,SPPV,uctun,BR,gaze_lm,0
0,73,SPPV,uctun,BR,gaze_lmopt,0
0,73,SPPV,uctun,BR,gaze_tm,103
0,73,SPPV,uctun,BR,gaze_tmopt,105
0,73,SPPV,uctun,BR,none,22
0,74,SPPV,uctun,FRs,total,378
0,74,SPPV,uctun,FRs,gaze_fw,282
0,74,SPPV,uctun,FRs,gaze_ic,64
0,74,SPPV,uctun,FRs,gaze_lm,0
0,74,SPPV,uctun,FRs,gaze_lmopt,0
0,74,SPPV,uctun,FRs,gaze_tm,0
0,74,SPPV,uctun,FRs,gaze_tmopt,0
0,74,SPPV,uctun,FRs,none,33
0,75,SPPV,uctun,FL,total,1184
0,75,SPPV,uctun,FL,gaze_fw,1052
0,75,SPPV,uctun,FL,gaze_ic,70
0,75,SPPV,uctun,FL,gaze_lm,0
0,75,SPPV,uctun,FL,gaze_lmopt,0
0,75,SPPV,uctun,FL,gaze_tm,22
0,75,SPPV,uctun,FL,gaze_tmopt,23
0,75,SPPV,uctun,FL,none,41
0,76,SPPV,uctun,BL,total,1029
0,76,SPPV,uctun,BL,gaze_fw,747
0,76,SPPV,uctun,BL,gaze_ic,14
0,76,SPPV,uctun,BL,gaze_lm,0
0,76,SPPV,uctun,BL,gaze_lmopt,0
0,76,SPPV,uctun,BL,gaze_tm,85
0,76,SPPV,uctun,BL,gaze_tmopt,241
0,76,SPPV,uctun,BL,none,31
0,77,SPPV,uctun,FRs,total,410
0,77,SPPV,uctun,FRs,gaze_fw,382
0,77,SPPV,uctun,FRs,gaze_ic,10
0,77,SPPV,uctun,FRs,gaze_lm,0
0,77,SPPV,uctun,FRs,gaze_lmopt,0
0,77,SPPV,uctun,FRs,gaze_tm,0
0,77,SPPV,uctun,FRs,gaze_tmopt,0
0,77,SPPV,uctun,FRs,none,19
0,78,SPPV,uctun,BR,total,1128
0,78,SPPV,uctun,BR,gaze_fw,800
0,78,SPPV,uctun,BR,gaze_ic,29
0,78,SPPV,uctun,BR,gaze_lm,0
0,78,SPPV,uctun,BR,gaze_lmopt,0
0,78,SPPV,uctun,BR,gaze_tm,268
0,78,SPPV,uctun,BR,gaze_tmopt,271
0,78,SPPV,uctun,BR,none,32
0,79,SPPV,uctun,BL,total,1874
0,79,SPPV,uctun,BL,gaze_fw,1325
0,79,SPPV,uctun,BL,gaze_ic,195
0,79,SPPV,uctun,BL,gaze_lm,0
0,79,SPPV,uctun,BL,gaze_lmopt,0
0,79,SPPV,uctun,BL,gaze_tm,241
0,79,SPPV,uctun,BL,gaze_tmopt,274
0,79,SPPV,uctun,BL,none,86
0,80,SPPV,uctun,BR,total,1085
0,80,SPPV,uctun,BR,gaze_fw,709
0,80,SPPV,uctun,BR,gaze_ic,54
0,80,SPPV,uctun,BR,gaze_lm,0
0,80,SPPV,uctun,BR,gaze_lmopt,94
0,80,SPPV,uctun,BR,gaze_tm,138
0,80,SPPV,uctun,BR,gaze_tmopt,145
0,80,SPPV,uctun,BR,none,83
0,81,SPPV,uctun,FR,total,1144
0,81,SPPV,uctun,FR,gaze_fw,1064
0,81,SPPV,uctun,FR,gaze_ic,17
0,81,SPPV,uctun,FR,gaze_lm,0
0,81,SPPV,uctun,FR,gaze_lmopt,44
0,81,SPPV,uctun,FR,gaze_tm,0
0,81,SPPV,uctun,FR,gaze_tmopt,0
0,81,SPPV,uctun,FR,none,20
0,82,SPPV,uctun,FR,total,1079
0,82,SPPV,uctun,FR,gaze_fw,1042
0,82,SPPV,uctun,FR,gaze_ic,25
0,82,SPPV,uctun,FR,gaze_lm,0
0,82,SPPV,uctun,FR,gaze_lmopt,0
0,82,SPPV,uctun,FR,gaze_tm,0
0,82,SPPV,uctun,FR,gaze_tmopt,0
0,82,SPPV,uctun,FR,none,13
0,42,SPPV,noucfog,FL,total,985
0,42,SPPV,noucfog,FL,gaze_fw,852
0,42,SPPV,noucfog,FL,gaze_ic,89
0,42,SPPV,noucfog,FL,gaze_lm,0
0,42,SPPV,noucfog,FL,gaze_lmopt,0
0,42,SPPV,noucfog,FL,gaze_tm,0
0,42,SPPV,noucfog,FL,gaze_tmopt,0
0,42,SPPV,noucfog,FL,none,45
0,43,SPPV,noucfog,FR,total,1128
0,43,SPPV,noucfog,FR,gaze_fw,988
0,43,SPPV,noucfog,FR,gaze_ic,16
0,43,SPPV,noucfog,FR,gaze_lm,35
0,43,SPPV,noucfog,FR,gaze_lmopt,39
0,43,SPPV,noucfog,FR,gaze_tm,38
0,43,SPPV,noucfog,FR,gaze_tmopt,38
0,43,SPPV,noucfog,FR,none,48
0,44,SPPV,noucfog,FL,total,1068
0,44,SPPV,noucfog,FL,gaze_fw,976
0,44,SPPV,noucfog,FL,gaze_ic,71
0,44,SPPV,noucfog,FL,gaze_lm,0
0,44,SPPV,noucfog,FL,gaze_lmopt,0
0,44,SPPV,noucfog,FL,gaze_tm,0
0,44,SPPV,noucfog,FL,gaze_tmopt,0
0,44,SPPV,noucfog,FL,none,24
0,45,SPPV,noucfog,BL,total,1181
0,45,SPPV,noucfog,BL,gaze_fw,787
0,45,SPPV,noucfog,BL,gaze_ic,180
0,45,SPPV,noucfog,BL,gaze_lm,0
0,45,SPPV,noucfog,BL,gaze_lmopt,0
0,45,SPPV,noucfog,BL,gaze_tm,62
0,45,SPPV,noucfog,BL,gaze_tmopt,66
0,45,SPPV,noucfog,BL,none,152
0,46,SPPV,noucfog,BR,total,1004
0,46,SPPV,noucfog,BR,gaze_fw,574
0,46,SPPV,noucfog,BR,gaze_ic,33
0,46,SPPV,noucfog,BR,gaze_lm,0
0,46,SPPV,noucfog,BR,gaze_lmopt,0
0,46,SPPV,noucfog,BR,gaze_tm,373
0,46,SPPV,noucfog,BR,gaze_tmopt,390
0,46,SPPV,noucfog,BR,none,11
0,47,SPPV,noucfog,FRs,total,393
0,47,SPPV,noucfog,FRs,gaze_fw,326
0,47,SPPV,noucfog,FRs,gaze_ic,0
0,47,SPPV,noucfog,FRs,gaze_lm,0
0,47,SPPV,noucfog,FRs,gaze_lmopt,0
0,47,SPPV,noucfog,FRs,gaze_tm,26
0,47,SPPV,noucfog,FRs,gaze_tmopt,60
0,47,SPPV,noucfog,FRs,none,9
0,48,SPPV,noucfog,FL,total,1100
0,48,SPPV,noucfog,FL,gaze_fw,910
0,48,SPPV,noucfog,FL,gaze_ic,96
0,48,SPPV,noucfog,FL,gaze_lm,35
0,48,SPPV,noucfog,FL,gaze_lmopt,38
0,48,SPPV,noucfog,FL,gaze_tm,0
0,48,SPPV,noucfog,FL,gaze_tmopt,0
0,48,SPPV,noucfog,FL,none,57
0,49,SPPV,noucfog,BL,total,1144
0,49,SPPV,noucfog,BL,gaze_fw,1048
0,49,SPPV,noucfog,BL,gaze_ic,78
0,49,SPPV,noucfog,BL,gaze_lm,0
0,49,SPPV,noucfog,BL,gaze_lmopt,0
0,49,SPPV,noucfog,BL,gaze_tm,0
0,49,SPPV,noucfog,BL,gaze_tmopt,0
0,49,SPPV,noucfog,BL,none,19
0,50,SPPV,noucfog,FRs,total,370
0,50,SPPV,noucfog,FRs,gaze_fw,290
0,50,SPPV,noucfog,FRs,gaze_ic,0
0,50,SPPV,noucfog,FRs,gaze_lm,40
0,50,SPPV,noucfog,FRs,gaze_lmopt,42
0,50,SPPV,noucfog,FRs,gaze_tm,0
0,50,SPPV,noucfog,FRs,gaze_tmopt,0
0,50,SPPV,noucfog,FRs,none,39
0,51,SPPV,noucfog,BR,total,1204
0,51,SPPV,noucfog,BR,gaze_fw,859
0,51,SPPV,noucfog,BR,gaze_ic,32
0,51,SPPV,noucfog,BR,gaze_lm,0
0,51,SPPV,noucfog,BR,gaze_lmopt,0
0,51,SPPV,noucfog,BR,gaze_tm,275
0,51,SPPV,noucfog,BR,gaze_tmopt,281
0,51,SPPV,noucfog,BR,none,36
0,52,SPPV,noucfog,BL,total,1187
0,52,SPPV,noucfog,BL,gaze_fw,1003
0,52,SPPV,noucfog,BL,gaze_ic,54
0,52,SPPV,noucfog,BL,gaze_lm,0
0,52,SPPV,noucfog,BL,gaze_lmopt,0
0,52,SPPV,noucfog,BL,gaze_tm,90
0,52,SPPV,noucfog,BL,gaze_tmopt,96
0,52,SPPV,noucfog,BL,none,39
0,53,SPPV,noucfog,BR,total,929
0,53,SPPV,noucfog,BR,gaze_fw,792
0,53,SPPV,noucfog,BR,gaze_ic,24
0,53,SPPV,noucfog,BR,gaze_lm,64
0,53,SPPV,noucfog,BR,gaze_lmopt,72
0,53,SPPV,noucfog,BR,gaze_tm,0
0,53,SPPV,noucfog,BR,gaze_tmopt,0
0,53,SPPV,noucfog,BR,none,41
0,54,SPPV,noucfog,FR,total,1080
0,54,SPPV,noucfog,FR,gaze_fw,982
0,54,SPPV,noucfog,FR,gaze_ic,48
0,54,SPPV,noucfog,FR,gaze_lm,0
0,54,SPPV,noucfog,FR,gaze_lmopt,0
0,54,SPPV,noucfog,FR,gaze_tm,0
0,54,SPPV,noucfog,FR,gaze_tmopt,0
0,54,SPPV,noucfog,FR,none,51
0,55,SPPV,noucfog,FR,total,1195
0,55,SPPV,noucfog,FR,gaze_fw,994
0,55,SPPV,noucfog,FR,gaze_ic,90
0,55,SPPV,noucfog,FR,gaze_lm,31
0,55,SPPV,noucfog,FR,gaze_lmopt,42
0,55,SPPV,noucfog,FR,gaze_tm,0
0,55,SPPV,noucfog,FR,gaze_tmopt,0
0,55,SPPV,noucfog,FR,none,70
0,27,SPPV,ucrain,F,total,1008
0,27,SPPV,ucrain,F,gaze_fw,650
0,27,SPPV,ucrain,F,gaze_ic,159
0,27,SPPV,ucrain,F,gaze_lm,15
0,27,SPPV,ucrain,F,gaze_lmopt,28
0,27,SPPV,ucrain,F,gaze_tm,0
0,27,SPPV,ucrain,F,gaze_tmopt,0
0,27,SPPV,ucrain,F,none,172
0,28,SPPV,ucrain,F,total,0
0,28,SPPV,ucrain,F,gaze_fw,0
0,28,SPPV,ucrain,F,gaze_ic,0
0,28,SPPV,ucrain,F,gaze_lm,0
0,28,SPPV,ucrain,F,gaze_lmopt,0
0,28,SPPV,ucrain,F,gaze_tm,0
0,28,SPPV,ucrain,F,gaze_tmopt,0
0,28,SPPV,ucrain,F,none,0
0,29,SPPV,ucrain,F,total,1148
0,29,SPPV,ucrain,F,gaze_fw,894
0,29,SPPV,ucrain,F,gaze_ic,154
0,29,SPPV,ucrain,F,gaze_lm,65
0,29,SPPV,ucrain,F,gaze_lmopt,73
0,29,SPPV,ucrain,F,gaze_tm,0
0,29,SPPV,ucrain,F,gaze_tmopt,0
0,29,SPPV,ucrain,F,none,28
0,30,SPPV,ucrain,F,total,1076
0,30,SPPV,ucrain,F,gaze_fw,982
0,30,SPPV,ucrain,F,gaze_ic,92
0,30,SPPV,ucrain,F,gaze_lm,0
0,30,SPPV,ucrain,F,gaze_lmopt,0
0,30,SPPV,ucrain,F,gaze_tm,0
0,30,SPPV,ucrain,F,gaze_tmopt,0
0,30,SPPV,ucrain,F,none,3
0,31,SPPV,ucrain,F,total,1096
0,31,SPPV,ucrain,F,gaze_fw,878
0,31,SPPV,ucrain,F,gaze_ic,101
0,31,SPPV,ucrain,F,gaze_lm,0
0,31,SPPV,ucrain,F,gaze_lmopt,0
0,31,SPPV,ucrain,F,gaze_tm,88
0,31,SPPV,ucrain,F,gaze_tmopt,90
0,31,SPPV,ucrain,F,none,30
0,32,SPPV,ucrain,B,total,0
0,32,SPPV,ucrain,B,gaze_fw,0
0,32,SPPV,ucrain,B,gaze_ic,0
0,32,SPPV,ucrain,B,gaze_lm,0
0,32,SPPV,ucrain,B,gaze_lmopt,0
0,32,SPPV,ucrain,B,gaze_tm,0
0,32,SPPV,ucrain,B,gaze_tmopt,0
0,32,SPPV,ucrain,B,none,0
0,33,SPPV,ucrain,B,total,1214
0,33,SPPV,ucrain,B,gaze_fw,960
0,33,SPPV,ucrain,B,gaze_ic,71
0,33,SPPV,ucrain,B,gaze_lm,0
0,33,SPPV,ucrain,B,gaze_lmopt,0
0,33,SPPV,ucrain,B,gaze_tm,116
0,33,SPPV,ucrain,B,gaze_tmopt,117
0,33,SPPV,ucrain,B,none,71
0,34,SPPV,ucrain,B,total,1148
0,34,SPPV,ucrain,B,gaze_fw,892
0,34,SPPV,ucrain,B,gaze_ic,61
0,34,SPPV,ucrain,B,gaze_lm,0
0,34,SPPV,ucrain,B,gaze_lmopt,0
0,34,SPPV,ucrain,B,gaze_tm,180
0,34,SPPV,ucrain,B,gaze_tmopt,181
0,34,SPPV,ucrain,B,none,19
0,35,SPPV,ucrain,B,total,1201
0,35,SPPV,ucrain,B,gaze_fw,732
0,35,SPPV,ucrain,B,gaze_ic,65
0,35,SPPV,ucrain,B,gaze_lm,0
0,35,SPPV,ucrain,B,gaze_lmopt,0
0,35,SPPV,ucrain,B,gaze_tm,123
0,35,SPPV,ucrain,B,gaze_tmopt,169
0,35,SPPV,ucrain,B,none,241
0,18,SPPV,noucrain,F,total,992
0,18,SPPV,noucrain,F,gaze_fw,765
0,18,SPPV,noucrain,F,gaze_ic,75
0,18,SPPV,noucrain,F,gaze_lm,34
0,18,SPPV,noucrain,F,gaze_lmopt,40
0,18,SPPV,noucrain,F,gaze_tm,35
0,18,SPPV,noucrain,F,gaze_tmopt,37
0,18,SPPV,noucrain,F,none,77
0,19,SPPV,noucrain,F,total,0
0,19,SPPV,noucrain,F,gaze_fw,0
0,19,SPPV,noucrain,F,gaze_ic,0
0,19,SPPV,noucrain,F,gaze_lm,0
0,19,SPPV,noucrain,F,gaze_lmopt,0
0,19,SPPV,noucrain,F,gaze_tm,0
0,19,SPPV,noucrain,F,gaze_tmopt,0
0,19,SPPV,noucrain,F,none,0
0,20,SPPV,noucrain,F,total,1205
0,20,SPPV,noucrain,F,gaze_fw,924
0,20,SPPV,noucrain,F,gaze_ic,67
0,20,SPPV,noucrain,F,gaze_lm,71
0,20,SPPV,noucrain,F,gaze_lmopt,78
0,20,SPPV,noucrain,F,gaze_tm,36
0,20,SPPV,noucrain,F,gaze_tmopt,39
0,20,SPPV,noucrain,F,none,98
0,21,SPPV,noucrain,F,total,1115
0,21,SPPV,noucrain,F,gaze_fw,934
0,21,SPPV,noucrain,F,gaze_ic,54
0,21,SPPV,noucrain,F,gaze_lm,0
0,21,SPPV,noucrain,F,gaze_lmopt,47
0,21,SPPV,noucrain,F,gaze_tm,0
0,21,SPPV,noucrain,F,gaze_tmopt,35
0,21,SPPV,noucrain,F,none,48
0,22,SPPV,noucrain,F,total,986
0,22,SPPV,noucrain,F,gaze_fw,889
0,22,SPPV,noucrain,F,gaze_ic,3
0,22,SPPV,noucrain,F,gaze_lm,0
0,22,SPPV,noucrain,F,gaze_lmopt,0
0,22,SPPV,noucrain,F,gaze_tm,67
0,22,SPPV,noucrain,F,gaze_tmopt,80
0,22,SPPV,noucrain,F,none,45
0,23,SPPV,noucrain,B,total,0
0,23,SPPV,noucrain,B,gaze_fw,0
0,23,SPPV,noucrain,B,gaze_ic,0
0,23,SPPV,noucrain,B,gaze_lm,0
0,23,SPPV,noucrain,B,gaze_lmopt,0
0,23,SPPV,noucrain,B,gaze_tm,0
0,23,SPPV,noucrain,B,gaze_tmopt,0
0,23,SPPV,noucrain,B,none,0
0,24,SPPV,noucrain,B,total,1196
0,24,SPPV,noucrain,B,gaze_fw,837
0,24,SPPV,noucrain,B,gaze_ic,128
0,24,SPPV,noucrain,B,gaze_lm,0
0,24,SPPV,noucrain,B,gaze_lmopt,0
0,24,SPPV,noucrain,B,gaze_tm,216
0,24,SPPV,noucrain,B,gaze_tmopt,219
0,24,SPPV,noucrain,B,none,42
0,25,SPPV,noucrain,B,total,1156
0,25,SPPV,noucrain,B,gaze_fw,458
0,25,SPPV,noucrain,B,gaze_ic,140
0,25,SPPV,noucrain,B,gaze_lm,0
0,25,SPPV,noucrain,B,gaze_lmopt,0
0,25,SPPV,noucrain,B,gaze_tm,538
0,25,SPPV,noucrain,B,gaze_tmopt,545
0,25,SPPV,noucrain,B,none,18
0,26,SPPV,noucrain,B,total,1228
0,26,SPPV,noucrain,B,gaze_fw,814
0,26,SPPV,noucrain,B,gaze_ic,71
0,26,SPPV,noucrain,B,gaze_lm,0
0,26,SPPV,noucrain,B,gaze_lmopt,0
0,26,SPPV,noucrain,B,gaze_tm,286
0,26,SPPV,noucrain,B,gaze_tmopt,290
0,26,SPPV,noucrain,B,none,59
0,97,TTQW,nouctun,FL,total,1072
0,97,TTQW,nouctun,FL,gaze_fw,893
0,97,TTQW,nouctun,FL,gaze_ic,51
0,97,TTQW,nouctun,FL,gaze_lm,0
0,97,TTQW,nouctun,FL,gaze_lmopt,0
